our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
6895,6,4,2,3,3,3,3
6916,6,4,2,3,3,3,3
6921,4,4,3,3,3,3,3
6924,4,4,6,3,3,3,3
6926,6,4,2,3,3,3,3
6935,4,4,6,3,3,3,3
6950,4,4,4,3,3,3,3
6951,6,4,4,3,3,3,3
6957,4,4,6,3,3,3,1
6962,4,4,3,3,3,3,3
6965,4,4,2,3,3,3,3
6970,6,4,4,3,3,3,3
6975,6,4,2,3,3,3,3
6984,6,4,6,3,3,3,3
6995,6,4,6,3,3,3,3
7004,4,4,1,3,3,3,3
7005,6,4,5,3,3,3,3
7008,6,4,1,3,3,3,3
7010,4,4,2,3,3,3,3
7040,4,4,3,3,3,3,3
7049,4,4,6,3,3,3,3
7056,4,4,3,3,3,3,3
7058,6,4,2,3,3,3,3
7063,6,4,6,3,3,3,3
7068,4,4,1,3,3,3,3
7069,6,4,2,3,3,3,3
7070,4,4,4,3,3,3,3
7080,6,4,3,3,3,3,3
7083,6,4,6,3,3,3,3
7084,4,4,2,3,3,3,3
7085,4,4,2,3,3,3,3
7089,4,4,5,3,3,3,3
7092,6,4,3,3,3,3,3
7093,4,4,5,3,3,3,3
7095,4,4,3,3,3,3,3
7098,6,4,6,3,3,3,3
7108,6,4,1,3,3,3,3
7113,4,4,1,3,3,3,3
7115,4,4,2,3,3,3,3
7127,6,4,5,3,3,3,3
7130,4,4,5,3,3,3,3
7134,6,4,4,3,3,3,3
7135,6,4,2,3,3,3,3
7139,6,4,6,3,3,3,3
7144,4,4,6,3,3,3,3
7145,6,4,1,3,3,3,3
7146,6,4,1,3,3,3,3
7150,4,4,5,3,3,3,3
7153,4,4,1,3,3,3,3
7157,6,4,3,3,3,3,3
7163,4,4,5,3,3,3,3
7177,6,4,2,3,3,3,3
7178,6,4,5,3,3,3,3
7186,6,4,2,3,3,3,3
7189,4,4,1,3,3,3,3
7191,4,4,4,3,3,3,3
7195,6,4,2,3,3,3,3
7199,6,4,3,3,3,3,3
7210,6,4,3,3,3,3,3
7223,6,4,4,3,3,3,3
7229,4,4,1,3,3,3,3
7233,4,4,5,3,3,3,3
7268,6,4,1,3,3,3,3
7269,4,4,2,3,3,3,3
7275,4,4,1,3,3,3,3
7277,4,4,3,3,3,3,3
7284,4,4,3,3,3,3,3
7286,4,4,1,3,3,3,3
7287,6,4,6,3,3,3,3
7292,6,4,3,3,3,3,3
7293,4,4,6,3,3,3,3
7296,6,4,3,3,3,3,3
7297,6,4,5,3,3,3,3
7302,4,4,3,3,3,3,3
7307,4,4,4,3,3,3,3
7334,4,4,5,3,3,3,3
7335,6,4,5,3,3,3,3
7345,6,4,1,3,3,3,3
7348,6,4,3,3,3,3,3
7350,6,4,4,3,3,3,3
7351,4,4,4,3,3,3,3
7353,6,4,3,3,3,3,3
7355,4,4,3,3,3,3,3
7356,4,4,4,3,3,3,3
7357,6,4,4,3,3,3,3
7364,6,4,6,3,3,3,3
7376,6,4,4,3,3,3,3
7388,4,4,2,3,3,3,3
7391,4,4,6,3,3,3,3
7397,6,4,2,3,3,3,3
7407,4,4,5,3,3,3,3
7413,6,4,1,3,3,3,3
7417,4,4,3,3,3,3,3
7418,4,4,6,3,3,3,3
7424,6,4,2,3,3,3,3
7426,4,4,1,3,3,3,3
7431,4,4,1,3,3,3,3
7436,4,4,4,3,3,3,3
7437,6,4,3,3,3,3,3
7439,4,4,1,3,3,3,3
7441,4,4,2,3,3,3,3
7445,6,4,1,3,3,3,3
7448,4,4,2,3,3,3,3
7451,6,4,4,3,3,3,3
7454,4,4,4,3,3,3,3
7466,6,4,6,3,3,3,3
7475,4,4,5,3,3,3,3
7493,4,4,1,3,3,3,3
7499,4,4,3,3,3,3,3
7502,4,4,6,3,3,3,3
7503,6,4,6,3,3,3,3
7506,6,4,4,3,3,3,3
7517,6,4,3,3,3,3,3
7520,6,4,4,3,3,3,3
7532,6,4,5,3,3,3,3
7533,6,4,2,3,3,3,3
7535,4,4,3,3,3,3,3
7540,6,4,5,3,3,3,3
7542,6,4,3,3,3,3,3
7548,6,4,3,3,3,3,3
7549,6,4,1,3,3,3,3
7551,6,4,1,3,3,3,3
7552,4,4,3,3,3,3,3
7562,4,4,6,3,3,3,3
7566,4,4,2,3,3,3,3
7569,4,4,5,3,3,3,3
7570,4,4,6,3,3,3,3
7572,4,4,4,3,3,3,3
7573,4,4,1,3,3,3,3
7584,4,4,4,3,3,3,3
7587,6,4,2,3,3,3,3
7594,4,4,5,3,3,3,3
7606,6,4,3,3,3,3,3
7609,4,4,4,3,3,3,3
7610,6,4,3,3,3,3,3
7614,4,4,3,3,3,3,3
7619,4,4,3,3,3,3,3
7620,4,4,4,3,3,3,3
7623,6,4,3,3,3,3,3
7626,4,4,2,3,3,3,3
7628,4,4,4,3,3,3,3
7635,6,4,3,3,3,3,3
