our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
5147,2,4,3,1,3,2,1
5157,2,4,3,1,3,2,1
5174,2,4,4,1,3,3,1
5189,6,4,1,3,3,3,3
5193,2,4,5,1,3,2,1
5194,1,4,3,1,3,2,1
5196,2,4,1,1,3,1,1
5213,2,4,6,1,3,3,1
5220,2,4,1,1,3,1,1
5226,4,4,1,3,3,3,3
5228,2,4,6,1,3,3,1
5229,6,4,3,3,3,3,3
5240,2,4,3,1,3,2,1
5241,6,4,5,3,3,3,3
5250,6,4,3,3,3,3,3
5254,6,4,6,3,3,3,3
5265,6,4,2,3,3,3,3
5273,2,4,5,1,3,2,1
5276,2,4,6,1,3,3,1
5277,6,4,3,3,3,3,3
5278,2,4,4,1,3,3,1
5282,2,4,4,1,3,3,1
5284,3,4,5,3,3,3,3
5287,2,4,3,1,3,2,1
5288,1,4,2,1,3,1,1
5290,2,4,1,1,3,1,1
5302,1,4,5,3,3,3,3
5304,6,4,5,3,3,3,3
5310,2,4,4,1,3,3,1
5312,2,4,1,1,3,1,1
5313,2,4,5,1,3,2,1
5315,2,4,3,1,3,2,1
5321,2,4,2,1,3,1,1
5322,2,4,4,1,3,3,1
5325,1,4,4,1,3,3,1
5330,2,4,2,1,3,1,1
5343,6,4,3,3,3,3,3
5344,2,4,4,1,3,3,1
5350,2,4,3,1,3,2,1
5352,1,4,4,1,3,3,1
5372,2,4,3,1,3,2,1
5377,2,4,5,1,3,2,1
5379,2,4,6,1,3,3,1
5383,2,4,5,3,3,3,3
5384,2,4,3,1,3,2,1
5386,2,4,4,1,3,3,1
5388,6,4,5,3,3,3,3
5392,2,4,3,1,3,2,1
5395,2,4,5,1,3,2,1
5397,2,4,6,1,3,3,1
5398,2,4,6,1,3,3,1
5412,2,4,5,1,3,2,1
5413,1,4,5,1,3,2,1
5423,2,4,3,1,3,2,1
5424,2,4,3,1,3,2,1
5432,2,4,5,1,3,2,1
5435,6,4,4,3,3,3,3
5438,2,4,4,1,3,3,1
5447,2,4,1,1,3,1,1
5451,6,4,1,3,3,3,3
5452,2,4,2,1,3,1,1
5460,2,4,1,1,3,1,1
5462,1,4,2,1,3,1,1
5464,1,4,6,1,3,3,1
5473,2,4,5,1,3,2,1
5478,2,4,3,1,3,2,1
5487,1,4,2,1,3,1,1
5506,6,4,6,3,3,3,3
5514,2,4,4,3,3,3,3
5516,6,4,4,3,3,3,3
5523,2,4,3,3,3,3,3
5525,1,4,3,3,3,3,3
5532,4,4,5,3,3,3,3
5536,4,4,6,3,3,3,3
5538,5,4,4,3,3,3,3
5540,6,4,5,3,3,3,3
5544,4,4,2,3,3,3,3
5547,6,4,1,3,3,3,3
5557,6,4,1,3,3,3,3
5562,2,4,1,3,3,3,3
5564,6,4,3,3,3,3,3
5577,6,4,3,3,3,3,3
5582,6,4,4,3,3,3,3
5592,6,4,1,3,3,3,3
5595,4,4,2,3,3,3,3
5606,6,4,5,3,3,3,3
5612,6,4,3,3,3,3,3
5621,2,4,1,3,3,3,3
5634,6,4,6,3,3,3,3
5635,6,4,5,3,3,3,3
5639,3,4,4,3,3,3,3
5640,6,4,5,3,3,3,3
5650,4,4,5,3,3,3,3
5652,2,4,4,3,3,3,3
5653,4,4,1,3,3,3,3
5656,4,4,6,3,3,3,3
5658,4,4,1,3,3,3,3
5659,6,4,1,3,3,3,3
5661,4,4,3,3,3,3,3
5664,1,4,5,3,3,3,3
5667,2,4,5,3,3,3,3
5671,6,4,2,3,3,3,3
5686,6,4,3,3,3,3,3
5694,4,4,6,3,3,3,3
5708,2,4,4,3,3,3,3
5717,4,4,4,3,3,3,3
5726,2,4,1,3,3,3,3
5732,6,4,2,3,3,3,3
5739,4,4,6,3,3,3,3
5740,5,4,5,3,3,3,3
5743,4,4,4,3,3,3,3
5746,4,4,3,3,3,3,3
5749,4,4,5,3,3,3,3
5752,6,4,4,3,3,3,3
5753,6,4,2,3,3,3,3
5762,3,4,1,3,3,3,3
5766,1,4,4,3,3,3,3
5788,6,4,4,3,3,3,3
5790,4,4,3,3,3,3,3
5796,6,4,6,3,3,3,3
5810,4,4,2,3,3,3,3
5811,6,4,5,3,3,3,3
5812,4,4,1,3,3,3,3
5816,4,4,1,3,3,3,3
5821,4,4,2,3,3,3,3
5827,4,4,5,3,3,3,3
5830,6,4,4,3,3,3,3
5832,6,4,4,3,3,3,3
5836,1,4,4,3,3,3,3
5837,4,4,4,3,3,3,3
5838,6,4,4,3,3,3,3
5842,6,4,1,3,3,3,3
5845,6,4,2,3,3,3,3
