our_best_perm,Wil_best_perm,rand_perm,nr_checks_our,nr_checks_Wil,nr_checks_rand,minimum_check_number
4900,2,4,3,1,3,2,1
4903,3,4,3,3,3,3,3
4904,5,4,4,3,3,3,3
4909,5,4,3,3,3,3,3
4911,2,4,6,1,3,3,1
4912,2,4,1,1,3,1,1
4918,4,4,2,3,3,3,3
4920,2,4,2,3,3,3,3
4924,5,4,2,3,3,3,3
4928,2,4,5,1,3,2,1
4935,2,4,4,1,3,3,1
4937,2,4,2,1,3,1,1
4939,1,4,1,1,3,1,1
4942,4,4,5,3,3,3,3
4949,6,4,2,3,3,3,3
4954,2,4,4,1,3,3,1
4963,2,4,6,1,3,3,1
4971,2,4,1,1,3,1,1
4974,2,4,3,1,3,2,1
4975,2,4,1,1,3,1,1
4979,2,4,6,1,3,3,1
4990,2,4,5,3,3,3,3
4996,2,4,1,1,3,1,1
4997,6,4,5,3,3,3,3
5005,2,4,4,1,3,3,1
5006,2,4,4,1,3,3,1
5007,2,4,2,1,3,1,1
5011,2,4,1,1,3,1,1
5014,4,4,1,3,3,3,3
5026,2,4,6,1,3,3,1
5030,1,4,3,1,3,2,1
5032,2,4,1,1,3,1,1
5036,5,4,2,3,3,3,3
5045,2,4,5,1,3,2,1
5049,2,4,4,1,3,3,1
5061,2,4,5,1,3,2,1
5062,2,4,2,1,3,1,1
5064,2,4,5,1,3,2,1
5065,2,4,5,1,3,2,1
5069,2,4,3,1,3,2,1
5075,2,4,2,3,3,3,3
5076,2,4,4,1,3,3,1
5095,2,4,6,3,3,3,3
5105,3,4,1,3,3,3,3
5106,2,4,6,1,3,3,1
5110,6,4,4,3,3,3,3
5113,2,4,3,1,3,2,1
5114,1,4,1,3,3,3,3
5118,2,4,5,1,3,2,1
5122,6,4,4,3,3,3,3
5126,2,4,1,1,3,1,1
5143,2,4,4,1,3,3,1
5149,2,4,4,1,3,3,1
5157,2,4,5,1,3,2,1
5162,2,4,3,1,3,2,1
5165,2,4,4,1,3,3,1
5183,2,4,5,1,3,2,1
5189,5,4,5,3,3,3,3
5197,4,4,6,3,3,3,3
5200,2,4,1,1,3,1,1
5217,2,4,2,3,3,3,3
5218,2,4,5,1,3,2,1
5231,4,4,3,3,3,3,3
5234,2,4,1,1,3,1,1
5243,2,4,2,1,3,1,1
5244,5,4,4,3,3,3,3
5245,2,4,6,1,3,3,1
5248,2,4,3,1,3,2,1
5254,6,4,4,3,3,3,3
5275,1,4,1,1,3,1,1
5277,2,4,3,3,3,3,3
5286,2,4,6,1,3,3,1
5288,1,4,4,1,3,3,1
5290,2,4,3,1,3,2,1
5297,1,4,6,3,3,3,3
5305,2,4,4,1,3,3,1
5309,2,4,3,1,3,2,1
5311,2,4,4,1,3,3,1
5312,2,4,4,1,3,3,1
5314,2,4,2,1,3,1,1
5322,2,4,6,1,3,3,1
5325,2,4,5,1,3,2,1
5329,2,4,3,1,3,2,1
5332,2,4,3,1,3,2,1
5336,6,4,6,3,3,3,3
5339,2,4,3,1,3,2,1
5344,2,4,5,1,3,2,1
5345,2,4,2,1,3,1,1
5346,1,4,4,3,3,3,3
5359,6,4,3,3,3,3,3
5367,2,4,3,1,3,2,1
5378,4,4,5,3,3,3,3
5389,4,4,4,3,3,3,3
5398,2,4,1,1,3,1,1
5401,2,4,2,1,3,1,1
5404,2,4,4,1,3,3,1
5409,2,4,3,3,3,3,3
5415,1,4,2,1,3,1,1
5423,2,4,2,1,3,1,1
5427,2,4,2,1,3,1,1
5441,4,4,4,3,3,3,3
5445,2,4,3,1,3,2,1
5446,2,4,5,1,3,2,1
5454,2,4,3,3,3,3,3
5460,2,4,3,1,3,2,1
5468,2,4,1,1,3,1,1
5469,3,4,5,3,3,3,3
5476,6,4,1,3,3,3,3
5477,2,4,1,1,3,1,1
5482,4,4,6,3,3,3,3
5490,2,4,2,1,3,1,1
5495,2,4,6,1,3,3,1
5507,6,4,2,3,3,3,3
5520,1,4,6,3,3,3,3
5525,2,4,5,3,3,3,3
5527,4,4,4,3,3,3,3
5530,2,4,5,3,3,3,3
5533,2,4,1,3,3,3,3
5534,4,4,6,3,3,3,3
5541,2,4,6,3,3,3,3
5542,6,4,4,3,3,3,3
5548,2,4,2,3,3,3,3
5550,2,4,1,3,3,3,3
5551,2,4,1,3,3,3,3
5555,2,4,4,3,3,3,3
5557,6,4,3,3,3,3,3
5560,2,4,1,3,3,3,3
5561,2,4,2,3,3,3,3
5563,2,4,3,3,3,3,3
5566,2,4,1,3,3,3,3
5578,2,4,2,3,3,3,3
5579,6,4,6,3,3,3,3
5582,5,4,3,3,3,3,3
5585,1,4,3,3,3,3,3
5586,6,4,3,3,3,3,3
5589,6,4,4,3,3,3,3
5591,6,4,3,3,3,3,3
5596,2,4,6,3,3,3,3
5600,4,4,5,3,3,3,3
5603,5,4,6,3,3,3,3
5612,6,4,4,3,3,3,3
5613,5,4,4,3,3,3,3
5615,4,4,2,3,3,3,3
5625,4,4,5,3,3,3,3
5626,6,4,2,3,3,3,3
5634,5,4,5,3,3,3,3
5641,6,4,2,3,3,3,3
5643,2,4,4,3,3,3,3
5651,2,4,2,3,3,3,3
5657,6,4,6,3,3,3,3
5662,4,4,6,3,3,3,3
5673,6,4,2,3,3,3,3
5679,6,4,4,3,3,3,3
5681,2,4,4,3,3,3,3
5688,2,4,2,3,3,3,3
5701,6,4,4,3,3,3,3
5703,6,4,3,3,3,3,3
5706,2,4,6,3,3,3,3
5711,6,4,2,3,3,3,3
5723,2,4,6,3,3,3,3
5724,2,4,2,3,3,3,3
5734,2,4,4,1,3,3,1
5737,6,4,3,3,3,3,3
5738,6,4,6,3,3,3,3
5741,5,4,4,3,3,3,3
5742,6,4,5,3,3,3,3
5743,6,4,6,3,3,3,3
5746,6,4,5,3,3,3,3
5748,6,4,2,3,3,3,3
5755,4,4,2,3,3,3,3
5759,3,4,5,3,3,3,3
5763,6,4,2,3,3,3,3
5765,4,4,3,3,3,3,3
5771,2,4,3,3,3,3,3
5782,4,4,4,3,3,3,3
5787,1,4,4,3,3,3,3
5792,6,4,4,3,3,3,3
5801,6,4,3,3,3,3,3
5806,5,4,5,3,3,3,3
5813,5,4,2,3,3,3,3
5822,3,4,3,3,3,3,3
5834,6,4,6,3,3,3,3
5837,1,4,4,3,3,3,3
5841,2,4,1,3,3,3,3
5846,5,4,3,3,3,3,3
5864,6,4,1,3,3,3,3
5867,6,4,2,3,3,3,3
5874,2,4,3,3,3,3,3
5876,2,4,1,3,3,3,3
5880,2,4,6,3,3,3,3
5884,2,4,3,3,3,3,3
5886,4,4,5,3,3,3,3
5890,6,4,2,3,3,3,3
5894,6,4,3,3,3,3,3
5898,4,4,4,3,3,3,3
5902,6,4,3,3,3,3,3
5908,1,4,4,3,3,3,3
5910,1,4,2,3,3,3,3
5925,6,4,1,3,3,3,3
5929,2,4,3,1,3,2,1
5934,5,4,6,3,3,3,3
5937,5,4,1,3,3,3,3
5938,6,4,5,3,3,3,3
5968,2,4,5,1,3,2,1
5969,6,4,1,3,3,3,3
5972,6,4,4,3,3,3,3
5975,1,4,2,3,3,3,3
5985,2,4,4,3,3,3,3
5990,4,4,2,3,3,3,3
5997,1,4,5,3,3,3,3
6002,6,4,4,3,3,3,3
6013,5,4,4,3,3,3,3
6017,4,4,5,3,3,3,3
6019,6,4,5,3,3,3,3
6023,5,4,3,3,3,3,3
